1469	654279466621898752
1470	654279461895057408
1471	654279454278197248
1472	654279452659163136
1473	654279451971309569
1474	654279441271554048
1475	654279439904305152
1476	654279437291245568
1477	654279436129411073
1478	654279432182583296
1479	654279426079768576
1480	654279417942933504
1481	654279413790478337
1482	654279413597499392
1483	654279412926517249
1484	654279409587875840
1485	654279406698037248
1486	654279406496686080
1487	654279404542140416
1488	654279404240113664
1489	654279403996745728
1490	654279402507792384
1491	654279398439448576
1492	654279396598116352
1493	654279396119986176
1494	654279390554140672
1495	654279388364730369
1496	654279386330365953
1497	654279385814593536
1498	654279385382539264
1499	654279384170283008
1500	654279382073147392
1501	654279381259558912
1502	654279376385765376
1503	654279374187982848
1504	654279372757708800
1505	654279370987585536
1506	654279369783771136
1507	654279365333811200
1508	654279364683694080
1509	654279351060594688
1510	654279339006164992
1511	654279338091769856
1512	654279321327038465
1513	654279317355016192
1514	654279316130430976
1515	654279313911607296
1516	654279309243326464
1517	654279308010225665
1518	654279303077724160
1519	654279299277697025
1520	654279297117523968
1521	654279296794632192
1522	654279291841179648
1523	654279291086204928
1524	654279290561781760
1525	654279288510914560
1526	654279282760527873
1527	654279282051543041
1528	654279276204814336
1529	654279276188037120
1530	654279275252592640
1531	654279273587572736
1532	654279270882086912
1533	654279270647365632
1534	654279268915093504
1535	654279266780188672
1536	654279266616627200
1537	654279260572635136
1538	654279252913745920
1539	654279248820240384
1540	654279248019103744
1541	654279241077358593
1542	654279239978500096
1543	654279239517216768
1544	654279238258958336
1545	654279234173669376
1546	654279232265191424
1547	654279231854243840
1548	654279231460012032
1549	654279230864404481
1550	654279229463400448
1551	654279226263252992
1552	654279224103149568
1553	654279221154607104
1554	654279218067599360
1555	654279215957868544
1556	654279215596961792
1557	654279207309176832
1558	654279205476110336
1559	654279204146561025
1560	654279202309603328
1561	654279202011660288
1562	654279197775523840
1563	650861138536759297
1564	650856286117085185
1565	650855826689785856
1566	650853962405560321
1567	650852700582727680
1568	650838948059725825
1569	650836579867451392
1570	650831378314100736
1571	650829925004537856
1572	650825159033667584
1573	650813022773080064
1574	650812580815048704
1575	650810029059080192
1576	650809656206495744
1577	650808315090444288
1578	650805967291068417
1579	650803892301758464
1580	650803050156834816
1581	650802562178940928
1582	650802414371647488
1583	650802104160923649
1584	650796445319196672
1585	650791836718637057
1586	650791511903334400
1587	650789659396567040
1588	650788746665820162
1589	650784966792622080
1590	650784262413750272
1591	650784052220444672
1592	650783200101273600
1593	650782573489205248
1594	650782550139490305
1595	650782137646489600
1596	650782137248022532
1597	650779679792599041
1598	650777592132444160
1599	650776787652206592
1600	650771966048239616
1601	650770770356932608
1602	650769469980151808
1603	650763433969885187
1604	650762345141112832
1605	650762146209484800
1606	650760355807907840
1607	650760314066239498
1608	650759766533369856
1609	650756511996755968
1610	650756430509830144
1611	650755787501998080
1612	650753787804692481
1613	650753718925795328
1614	650753099112562688
1615	650752813212020736
1616	650749892437102596
1617	650747628301479936
1618	650747494180233216
1619	650746076669026305
1620	650746046348267521
1621	650744997294252032
1622	650744537074282496
1623	650741973930930176
1624	650741177184972800
1625	650739972153180160
1626	650738449683714048
1627	650738011328655361
1628	650737619895222272
1629	650737137525104640
1630	650736672800288768
1631	650736526171750400
1632	650736366792376320
1633	650735921151643648
1634	650733889137340416
1635	650733756282707970
1636	650733717263138816
1637	650732893367570432
1638	650732883980652544
1639	650732766460530688
1640	650732673460137985
1641	650732435227975680
1642	650732068981317632
1643	650731726055043072
1644	650731691577896961
1645	650731552603770881
1646	650731488389017600
1647	650731366091505664
1648	650731337985458176
1649	650731108493987840
1650	650731104811397120
1651	650731101107818496
1652	650730993574350848
1653	650730597581766656
1654	650730411895705600
1655	650730335668469760
1656	650730175072702464
1657	650729988086464512
1658	650729804619194368
1659	650729693998673920
1660	650729602869014528
1661	650729193093750784
1662	650729039909490688
1663	651023820682194944
1664	651023815225380864
1665	651023813472337920
1666	651023805574475776
1667	651023785139785729
1668	651023764843560960
1669	651023760674418688
1670	651023759348998144
1671	651023757457367040
1672	651023752592027653
1673	651023749882478592
1674	651023739451260928
1675	651023733042364416
1676	651023726327283713
1677	651023718920011776
1678	651023707763310592
1679	651023704445571072
1680	651023696220581889
1681	651023693716529152
1682	651023692911120384
1683	651023680332427264
1684	651023666344411136
1685	651023666034053122
1686	651023666034028545
1687	651023654994599936
1688	651023653975539713
1689	651023646488690688
1690	651023646308347904
1691	651023634098704384
1692	651023627555635200
1693	651023624862859265
1694	651023599797706752
1695	651023594550611968
1696	651023592323457024
1697	651023590649896961
1698	651023580549873665
1699	651023579828625408
1700	651023513294270468
1701	651023511457239041
1702	651023505048379392
1703	651023494101135360
1704	651023492956078080
1705	651023483325976580
1706	651023480289423360
1707	651023453760421890
1708	651023446412029952
1709	651023445241778176
1710	651023431304118273
1711	651023431278923776
1712	651023431274729473
1713	651023430507085824
1714	651023429794181120
1715	651023429790003200
1716	651023429781598208
1717	651023429781573632
1718	651023429190189056
1719	651023429089542144
1720	651023429072723968
1721	651023429014061057
1722	651023428795912192
1723	651023428301008896
1724	651023427722199040
1725	651023427692851200
1726	651023427692818432
1727	651023427692793856
1728	651023426438725632
1729	651023426434539520
1730	651023426430349313
1731	651023425608282112
1732	651023425604091904
1733	651023425604030468
1734	651023425591488514
1735	651023424685514752
1736	651023423590674432
1737	651023423481749504
1738	651023423393636352
1739	651023423104262144
1740	651023422382833664
1741	651023422227652608
1742	651023422085038080
1743	651023421816573953
1744	651023421560782848
1745	651023421296484352
1746	651023421082595332
1747	651023420994535424
1748	651023420466044928
1749	651023420306685952
1750	651023420206006272
1751	651023420147277824
1752	651023420117794816
1753	651023419706880000
1754	651023419543302144
1755	651023419291602944
1756	651023419111276544
1757	651023418519879681
1758	651023418360528896
1759	651023418121428993
1760	651023417915895808
1761	651023411322462208
1762	651023409154015232
1763	651385476423806976
1764	651385475006005248
1765	651385470383861760
1766	651385457331142657
1767	651385457310175232
1768	651385456597143552
1769	651385453623447552
1770	651385450813231104
1771	651385445222338560
1772	651385444270276608
1773	651385433935380480
1774	651385429128794112
1775	651385404046868480
1776	651385399068262400
1777	651385372992241664
1778	651385369447956480
1779	651385361764061184
1780	651385358924554240
1781	651385355296485376
1782	651385352398180355
1783	651385352343691264
1784	651385346161287168
1785	651385345192382464
1786	651385334593404928
1787	651385332785639425
1788	651385330419957760
1789	651385324623560704
1790	651385323105218560
1791	651385315836489728
1792	651385312271302660
1793	651385310975275008
1794	651385304033587204
1795	651385303840624641
1796	651385302452310017
1797	651385302234193921
1798	651385300468416513
1799	651385299520618496
1800	651385297243017216
1801	651385294386663424
1802	651385292822343680
1803	651385288111992832
1804	651385285591220224
1805	651385283246559232
1806	651385281589874688
1807	651385280394465280
1808	651385276598620160
1809	651385272848936961
1810	651385266813337601
1811	651385261184581632
1812	651385254842728448
1813	651385246701654016
1814	651385241613930496
1815	651385237591580673
1816	651385236152979456
1817	651385230599716864
1818	651385227193905152
1819	651385224362782721
1820	651385220470452224
1821	651385218058686464
1822	651385214204121088
1823	651385212752953348
1824	651385209816899584
1825	651385209523298305
1826	651385207702990849
1827	651385205320626176
1828	651385202380398592
1829	651385199591231490
1830	651385199184314368
1831	651385196697161728
1832	651385196478992384
1833	651385193014562816
1834	651385192641269760
1835	651385191802400768
1836	651385191055929344
1837	651385189738905600
1838	651385186270089216
1839	651385185200529408
1840	651385184516870144
1841	651385182520524800
1842	651385180809113602
1843	651385180113010688
1844	651385177868931073
1845	651385177567064065
1846	651385176652562432
1847	651385176233242625
1848	651385171967500291
1849	651385171476901888
1850	651385166552805376
1851	651385165940260864
1852	651385161137831936
1853	651385159695134720
1854	651385156696064000
1855	651385154393513986
1856	651385154213036033
1857	651385149767073792
1858	651385145606303744
1859	651385142422843392
1860	651385142028570624
1861	651385140426473472
1862	651385136722919424
1863	652113833260122112
1864	652113832714870784
1865	652113822006820864
1866	652113821570596864
1867	652113817355161600
1868	652113814402547712
1869	652113811533615104
1870	652113806613737472
1871	652113796027301888
1872	652113788930531328
1873	652113787491852288
1874	652113782349676544
1875	652113780227375104
1876	652113779417812992
1877	652113769569644544
1878	652113759855472640
1879	652113747545354240
1880	652113744194064384
1881	652113740800724996
1882	652113735696429056
1883	652113718030020608
1884	652113718021595137
1885	652113710928932864
1886	652113703429632000
1887	652113700447485952
1888	652113681107566593
1889	652113680482586625
1890	652113678016380928
1891	652113664317616129
1892	652113663852048384
1893	652113661956333568
1894	652113656734466048
1895	652113652745637888
1896	652113641953722368
1897	652113636945723392
1898	652113630264197120
1899	652113622110355456
1900	652113615370235904
1901	652113611632979968
1902	652113609686970368
1903	652113599628988417
1904	652113593740070912
1905	652113590405738496
1906	652113588451155968
1907	652113588040126464
1908	652113586102398976
1909	652113585678753792
1910	652113583350788096
1911	652113579630587905
1912	652113575708766209
1913	652113565399285760
1914	652113562156949504
1915	652113546369609728
1916	652113544893321216
1917	652113537817559040
1918	652113521262600192
1919	652113520692174848
1920	652113517609373696
1921	652113514954420224
1922	652113512764997632
1923	652113509984157696
1924	652113509514354688
1925	652113507496792064
1926	652113505810780160
1927	652113499733278720
1928	652113498382708736
1929	652113492929961984
1930	652113492825108480
1931	652113488601550848
1932	652113483207540736
1933	652113481651503104
1934	652113480770822144
1935	652113480745553921
1936	652113480066187266
1937	652113478975533060
1938	652113469760753664
1939	652113453679685632
1940	652113447258312704
1941	652113438072705024
1942	652113430137073664
1943	652113417411633152
1944	652113402400272385
1945	652113394930069504
1946	652113390911926272
1947	652113390475722752
1948	652113381936234496
1949	652113381797810176
1950	652113379264495617
1951	652113372050132992
1952	652113371802824704
1953	652113357152124928
1954	652113352827740160
1955	652113330300166144
1956	652113325355073536
1957	652113319801827328
1958	652113313497747456
1959	652113308477075456
1960	652113303645356032
1961	652113303402082304
1962	652113300772257792
1963	652489036536246272
1964	652489013895401472
1965	652489006916112387
1966	652489006475640832
1967	652489005301387264
1968	652489002075877377
1969	652488997730656256
1970	652488980856995840
1971	652488961747644416
1972	652488950456676353
1973	652488934815985664
1974	652488926389739520
1975	652488902868119552
1976	652488902008262656
1977	652488860560158720
1978	652488859746463744
1979	652488851710189568
1980	652488849990492161
1981	652488842159747073
1982	652488828939280388
1983	652488814816985089
1984	652488802989178880
1985	652488795833675776
1986	652488795040837632
1987	652488794420080640
1988	652488792708923393
1989	652488789286350848
1990	652488776279830529
1991	652488765643051008
1992	652488752179376128
1993	652488746852610049
1994	652488742565978112
1995	652488716179611648
1996	652488693752578048
1997	652488686035185664
1998	652488669379592192
1999	652488668163129344
2000	652488667521486848
2001	652488654154129410
2002	652488647074189312
2003	652488612802613248
2004	652488606234361856
2005	652488593206743042
2006	652488585724194816
2007	652488584663048192
2008	652488573971640320
2009	652488567525109764
2010	652488566166130688
2011	652488563750227968
2012	652488530325696512
2013	652488528752996352
2014	652488526429331456
2015	652488518493732865
2016	652488504702844928
2017	652488504492949504
2018	652488503159197696
2019	652488495362146304
2020	652488488286187520
2021	652488467499323392
2022	652488461119787009
2023	652488446452207616
2024	652488442526339073
2025	652488427640913921
2026	652488421621895169
2027	652488402093363200
2028	652488398364540928
2029	652488387815940096
2030	652488380916330496
2031	652488369302204416
2032	652488361421180928
2033	652488353993125888
2034	652488334565113857
2035	652488324725239809
2036	652488317674618880
2037	652488317351522304
2038	652488314969153536
2039	652488312414801921
2040	652488292269735936
2041	652488282748661761
2042	652488275240751105
2043	652488259600257024
2044	652488243808727040
2045	652488231741689857
2046	652488227190906882
2047	652488208417222656
2048	652488188053856256
2049	652488179606401025
2050	652488175915503617
2051	652488162720239616
2052	652488138196172800
2053	652488108705865728
2054	652488103043665920
2055	652488092708802560
2056	652488087134535681
2057	652488081853906944
2058	652488080662863872
2059	652488069321502720
2060	652488052728705025
2061	652488050686205953
2062	652488040959606784
2063	647044637731909632
2064	647044636356268032
2065	647044635647430656
2066	647044633550307328
2067	647044631549583360
2068	647044628026363904
2069	647044627309137921
2070	647044626923163648
2071	647044621533597696
2072	647044620950441984
2073	647044619235131392
2074	647044617616101377
2075	647044602797625344
2076	647044600704577536
2077	647044599064731648
2078	647044598704021506
2079	647044596879507456
2080	647044594832642048
2081	647044592450301952
2082	647044592282566657
2083	647044587350032384
2084	647044581209600000
2085	647044580194582528
2086	647044579305369600
2087	647044579129196544
2088	647044576176377856
2089	647044573580103680
2090	647044572762144769
2091	647044571952754688
2092	647044568085606400
2093	647044567150276608
2094	647044565808119808
2095	647044563132149760
2096	647044555133616128
2097	647044545788575744
2098	647044544765165568
2099	647044544073203712
2100	647044542093467648
2101	647044541850234880
2102	647044539665022976
2103	647044539404939264
2104	647044539232964608
2105	647044537941106688
2106	647044537291014144
2107	647044537215528960
2108	647044536544403457
2109	647044535885910016
2110	647044534984155136
2111	647044534799572992
2112	647044534032015360
2113	647044530957475841
2114	647044529594499072
2115	647044527694422016
2116	647044525932679168
2117	647044525702164480
2118	647044525282729984
2119	647044521079902208
2120	647044520132132864
2121	647044519096135680
2122	647044518701834240
2123	647044513408618496
2124	647044512582381568
2125	647044509017108480
2126	647044508778131456
2127	647044505284165633
2128	647044503728222208
2129	647044503388471296
2130	647044501912047617
2131	647044497151365124
2132	647044496266514432
2133	647044495377342464
2134	647044495217983488
2135	647044495016599552
2136	647044494634807296
2137	647044492004978688
2138	647044483620671489
2139	647044481355776000
2140	647044480902787072
2141	647044480646946816
2142	647044475915735040
2143	647044474087043072
2144	647044473466163200
2145	647044472782483456
2146	647044472111415296
2147	647044471788474368
2148	647044470471421952
2149	647044469506772993
2150	647044468663787520
2151	647044466675617792
2152	647044466646224896
2153	647044465836748801
2154	647044464603623424
2155	647044464402300929
2156	647044464377118721
2157	647044463525822465
2158	647044463127203841
2159	647044461768384512
2160	647044458706509824
2161	647044455929892864
2162	647044455153967104
2163	647458859213320192
2164	647458853865529345
2165	647458849407004672
2166	647458844877176832
2167	647458825683996672
2168	647458786060296192
2169	647458743161081856
2170	647458737347764224
2171	647458731182133248
2172	647458720625131520
2173	647458720234901505
2174	647458699892514816
2175	647458693777375232
2176	647458691881431040
2177	647458686147891200
2178	647458680712073216
2179	647458661812563969
2180	647458652408971264
2181	647458638915878912
2182	647458618380521472
2183	647458608389693440
2184	647458600999383042
2185	647458595756380160
2186	647458565322604545
2187	647458563808296960
2188	647458560113119232
2189	647458559479910401
2190	647458557718306816
2191	647458549472358400
2192	647458540429438976
2193	647458539175194625
2194	647458538290323456
2195	647458538155978752
2196	647458524314882048
2197	647458516115025921
2198	647458504513613824
2199	647458500243681280
2200	647458477095432192
2201	647458476734595074
2202	647458462494883840
2203	647458436305686528
2204	647458419465670660
2205	647458387857293312
2206	647458385672204289
2207	647458366952992768
2208	647458362687262720
2209	647458343469060096
2210	647458342898671616
2211	647458320631111680
2212	647458306689253376
2213	647458300968046593
2214	647458299374206976
2215	647458292156006400
2216	647458288800501760
2217	647458287714193408
2218	647458270999937024
2219	647458266457501696
2220	647458265849331713
2221	647458265744437248
2222	647458263445970945
2223	647458245917806592
2224	647458207573499904
2225	647458200015511552
2226	647458195229687808
2227	647458190632853504
2228	647458186522312704
2229	647458172559589376
2230	647458160551137281
2231	647458154712813568
2232	647458153852964864
2233	647458142373019648
2234	647458142045929472
2235	647458115651153920
2236	647458115604975616
2237	647458113751281664
2238	647458110592954370
2239	647458108445364224
2240	647458094864142336
2241	647458090649038849
2242	647458090363842560
2243	647458087859716096
2244	647458084521148416
2245	647458053806276608
2246	647458050496983040
2247	647458045761601536
2248	647458041055436800
2249	647458039184912384
2250	647458016959307776
2251	647458004606939137
2252	647458000375033856
2253	647457976605908993
2254	647457969936953344
2255	647457969701978112
2256	647457958981431297
2257	647457937024266240
2258	647457920054132736
2259	647457910973407233
2260	647457903566192640
2261	647457891318759424
2262	647457890719154176
2263	648234791788224512
2264	648234785966436352
2265	648234782111850496
2266	648234777108180992
2267	648234773823909888
2268	648234759274000384
2269	648234750310772736
2270	648234736029167616
2271	648234728630259712
2272	648234718949826560
2273	648234714990530560
2274	648234686670610432
2275	648234652134608896
2276	648234650951925760
2277	648234648062009344
2278	648234632849178624
2279	648234629049229312
2280	648234612687286272
2281	648234608564269056
2282	648234603682115585
2283	648234593364090880
2284	648234591694815233
2285	648234544240414720
2286	648234529103179776
2287	648234521792417792
2288	648234514649497600
2289	648234506302935040
2290	648234501320126466
2291	648234493887668224
2292	648234491597717504
2293	648234472094203904
2294	648234463160352768
2295	648234459246948352
2296	648234446500560896
2297	648234443161927680
2298	648234437906272256
2299	648234431220707329
2300	648234411889180672
2301	648234405417361408
2302	648234402678444032
2303	648234398509334529
2304	648234380712910848
2305	648234363839205381
2306	648234340946571264
2307	648234332650389505
2308	648234327193600001
2309	648234314077995008
2310	648234311611777025
2311	648234308361134080
2312	648234304959414272
2313	648234303877332992
2314	648234287301443585
2315	648234283597996032
2316	648234280439541760
2317	648234274345328640
2318	648234273053519872
2319	648234253927346176
2320	648234247216480256
2321	648234230087032832
2322	648234224189874176
2323	648234210218614785
2324	648234209316876288
2325	648234194737459200
2326	648234174608900096
2327	648234171521875968
2328	648234171031162880
2329	648234167667261440
2330	648234167432450048
2331	648234164387364864
2332	648234162760122369
2333	648234153541038081
2334	648234153058566145
2335	648234151791984641
2336	648234148696576000
2337	648234113846091776
2338	648234097832292353
2339	648234093537304576
2340	648234088890036233
2341	648234077863198721
2342	648234068568440832
2343	648234065846382592
2344	648234057030082560
2345	648234039841845248
2346	648234022997364736
2347	648234010406223872
2348	648233980462919680
2349	648233977501847552
2350	648233974901440512
2351	648233966210711552
2352	648233962033143808
2353	648233949429284864
2354	648233945918763008
2355	648233941045018624
2356	648233938406785024
2357	648233937018462208
2358	648233900624453632
2359	648233863689408512
2360	648233854180925441
2361	648233833888768001
2362	648233829342183428
